,title,description,originallink,link,pubDate
0,[생일서포트 스타서베이] 17일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(30,060표), 12위 김호중(28,650표), 13위 드림캐쳐 시연(21,330표), 14위... 아이즈원 <b>조유리</b>(1,170표), 드림캐쳐 시연(990표), 엠씨엔디 휘준(990표), (여자)아이들 민니(990표), 이달의 소녀... ",http://www.topstarnews.net/news/articleView.html?idxno=14722348,http://www.topstarnews.net/news/articleView.html?idxno=14722348,"Thu, 18 Aug 2022 09:10:00 +0900"
1,"미미쿠스 김윤우, 조유리에 ""저는 존재부터 가짜"" 눈물의 고백",17일 방송된 &apos;미미쿠스&apos;에서 수빈(김윤우 분)은 오로시(<b>조유리</b> 분)에게 한유성(유영재 분)과 자신이 배다른 형제이며 엄마가 자신의 어린 시절부터 유성을 집요하게 따라해왔다는 사실을 밝히며 &quot;저는 진짜를 따라 하려고... ,http://www.slist.kr/news/articleView.html?idxno=377529,http://www.slist.kr/news/articleView.html?idxno=377529,"Thu, 18 Aug 2022 09:02:00 +0900"
2,"'걸그룹 센터' 조유리, 팀 내 '왕따' 고백 ('미미쿠스')","17일 방송된 ‘미미쿠스’에서 수빈은 오로시(<b>조유리</b> 분)에게 한유성(유영재 분)과 자신이 배다른 형제이며, 엄마가 자신의 어린 시절부터 유성을 집요하게 따라해왔다는 사실을 밝히며 “저는 진짜를 따라 하려고 만든... ",https://tenasia.hankyung.com/drama/article/2022081807544,https://n.news.naver.com/mnews/article/312/0000564498?sid=106,"Thu, 18 Aug 2022 08:48:00 +0900"
3,"최예나X조유리X권은비, 아이즈원에서 '올라운더' 솔로로[SS연예프리즘]","그룹 아이즈원 출신 최예나, <b>조유리</b>, 권은비의 다채로운 활약이 빛나고 있다. 지난해 4월 29일 공식적으로... 그런 가운데, 그룹이 아닌 당당히 홀로서기에 나선 최예나, <b>조유리</b>, 권은비도 솔로 가수로서 자신의 색을... ",http://www.sportsseoul.com/news/read/1151558?ref=naver,https://n.news.naver.com/mnews/article/468/0000874669?sid=106,"Thu, 18 Aug 2022 06:01:00 +0900"
4,‘미미쿠스’ 조유리 “나도 내 비밀 하나 알려줄까”,"‘미미쿠스’에서 비밀을 알게 된 유일한 인물 오로시(<b>조유리</b> 분)가 지수빈(김윤우 분)과 연습실에서 재회한다. ‘미미쿠스’는 17일 8화 공개를 앞두고 조금 더 가까워진 듯한 모습의 로시, 수빈이 연습실에서 은밀히... ",https://isplus.com/2022/08/17/enter/entertainment/20220817175049774.html,https://n.news.naver.com/mnews/article/241/0003225366?sid=106,"Wed, 17 Aug 2022 17:50:00 +0900"
5,"조유리, 출생의 비밀 뺨치는 걸그룹 멤버의 비밀 (미미쿠스)","하이틴 드라마의 명가 플레이리스트가 제작한 &apos;미미쿠스&apos;에서 &apos;출생의 비밀&apos;이 밝혀져 파란을 예고한 가운데, 비밀을 알게 된 유일한 인물인 오로시(<b>조유리</b> 분)가 지수빈(김윤우 분)과 연습실에서 재회한다. &apos;미미쿠스&apos;는... ",http://sports.chosun.com/news/ntype.htm?id=202208180100123300007492&servicedate=20220817,https://n.news.naver.com/mnews/article/076/0003905739?sid=106,"Wed, 17 Aug 2022 16:19:00 +0900"
6,"조유리, 김윤우에 ""나도 내 비밀 하나 알려줄까?"" (미미쿠스)","인물인 <b>조유리</b>가 김윤우와 연습실에서 재회한다. 플레이리스트 ‘미미쿠스’는 17일 8화 공개를 앞두고 조금 더 가까워진 듯한 모습의 오로시(<b>조유리</b> 분), 지수빈(김윤우)이 연습실에서 은밀히 마주앉아 있는 모습을... ",https://www.xportsnews.com/article/1618759,https://n.news.naver.com/mnews/article/311/0001489584?sid=106,"Wed, 17 Aug 2022 15:49:00 +0900"
7,"조유리, 은밀하게 털어놀은 걸그룹 멤버의 비밀 ('미미쿠스')","하이틴 드라마의 명가 플레이리스트가 제작한 ‘미미쿠스’에서 ‘출생의 비밀’이 밝혀져 파란을 예고한 가운데, 비밀을 알게 된 유일한 인물인 오로시(<b>조유리</b> 분)가 지수빈(김윤우 분)과 연습실에서 재회한다.... ",https://tenasia.hankyung.com/tv/article/2022081791304,https://n.news.naver.com/mnews/article/312/0000564373?sid=106,"Wed, 17 Aug 2022 13:57:00 +0900"
8,"'미미쿠스' 조유리, ‘출생의 비밀’ 뺨치는 걸그룹 멤버의 비밀은?"," 하이틴 드라마의 명가 플레이리스트가 제작한 ‘미미쿠스’에서 ‘출생의 비밀’이 밝혀져 파란을 예고한 가운데, 비밀을 알게 된 유일한 인물인 오로시(<b>조유리</b> 분)가 지수빈(김윤우 분)과 연습실에서 재회한다.... ",http://www.osen.co.kr/article/G1111920788,https://n.news.naver.com/mnews/article/109/0004679790?sid=106,"Wed, 17 Aug 2022 13:03:00 +0900"
9,"'미미쿠스' 조유리, 출생의 비밀 뺨치는 걸그룹 멤버의 비밀은?","하이틴 드라마의 명가 플레이리스트가 제작한 &apos;미미쿠스&apos;에서 &apos;출생의 비밀&apos;이 밝혀져 파란을 예고한 가운데, 비밀을 알게 된 유일한 인물인 오로시(<b>조유리</b> 분)가 지수빈(김윤우 분)과 연습실에서 재회한다. &apos;미미쿠스&apos;는... ",http://enews.imbc.com/News/RetrieveNewsInfo/357086,https://n.news.naver.com/mnews/article/408/0000164388?sid=106,"Wed, 17 Aug 2022 10:33:00 +0900"
10,[생일서포트 스타서베이] 16일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(28,260표), 12위 김호중(26,940표), 13위 드림캐쳐 시연(19,890표), 14위... 아이즈원 <b>조유리</b>(-780표), 이달의 소녀 희진(-30표), 에스파 지젤(-90표), 드리핀 알렉스(-30표) 등과 같다. 8월... ",http://www.topstarnews.net/news/articleView.html?idxno=14721712,http://www.topstarnews.net/news/articleView.html?idxno=14721712,"Wed, 17 Aug 2022 08:54:00 +0900"
11,"[유통이슈] 휠라코리아, 조세혁과 공식 후원 협약 체결 外","◆로지텍 G, 가수 <b>조유리</b>와 ‘오로라 컬렉션’ 브랜드 콜라보 진행 로지텍의 PC 및 콘솔 게이밍 기어 브랜드인 로지텍 G가 가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 ‘로지텍 G 오로라 컬렉션(Logitech G... ",http://www.lawissue.co.kr/view.php?ud=202208162051438001204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202208162051438001204ead0791_12,"Tue, 16 Aug 2022 20:54:00 +0900"
12,"로지텍 G, ‘아이즈원’ 출신 조유리와 ‘오로라 컬렉션’ 브랜드 컬래버레이...","가수 <b>조유리</b>, ‘오로라 컬렉션’ 브랜드 캠페인 파트너로서 활동 온·오프라인 구매 고객 대상 포토 엽서 세트 증정 등 이벤트 진행 로지텍 G와 가수 <b>조유리</b>와 손을 잡고 새로운 게이밍 기어 컬렉션인 ‘로지텍 G... ",https://www.news2day.co.kr/article/20220816500261,https://www.news2day.co.kr/article/20220816500261,"Tue, 16 Aug 2022 17:08:00 +0900"
13,"로지텍 G, 가수 조유리와 ‘오로라 컬렉션’ 브랜드 컬래버 진행",- 밝은 이미지와 파워풀한 가창력의 가수 <b>조유리</b>와 브랜드 컬래버 진행- 신규 게이밍 기어 컬렉션 ‘오로라... 가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 ‘로지텍 G 오로라 컬렉션’(이하 오로라 컬렉션)... ,https://www.thisisgame.com/webzine/game/nboard/225/?n=155811,https://www.thisisgame.com/webzine/game/nboard/225/?n=155811,"Tue, 16 Aug 2022 16:32:00 +0900"
14,"'연기 첫 도전' 조유리, 미공개 스틸컷서도 빛난 연기력","플레이리스트가 제작한 웹드라마 &apos;미미쿠스&apos;의 미공개 스틸이 공개된 가운데, 연기 첫 도전에 나선 <b>조유리</b>의... 나란히 서서 모니터를 들여다보며 심각한 표정인 유영재(한유성 역)와 <b>조유리</b>(오로시 역)의 표정에서 연기에... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070976,https://n.news.naver.com/mnews/article/437/0000310010?sid=106,"Tue, 16 Aug 2022 15:07:00 +0900"
15,"""간호인력 야간근무 가이드라인, 실효성 강화 방안 필요""",국민건강보험공단 건강보험연구원 <b>조유리</b> 주임연구원은 최근 건강보험연구원 웹진 이슈앤뷰(Issue &amp; View)... 이와 함께 국민건강보험공단 건강보험연구원 <b>조유리</b> 주임연구원은 &quot;야간근무 간호사가 적절한 보상과... ,http://www.newsmp.com/news/articleView.html?idxno=225766,http://www.newsmp.com/news/articleView.html?idxno=225766,"Tue, 16 Aug 2022 12:14:00 +0900"
16,"‘미미쿠스’ 조유리, 심각한 오로시",‘미미쿠스’가 <b>조유리</b>가 심각한 분위기에 놓였다. ‘미미쿠스’ 측은 16일 대한공연예술고등학교(이하... 나란히 서서 모니터를 들여다보며 심각한 표정인 유영재(한유성 역)와 <b>조유리</b>(오로시 역)의 표정에서 ‘연기에... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208161157003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000831202?sid=106,"Tue, 16 Aug 2022 11:59:00 +0900"
17,"로지텍 G, 조유리와 '오로라 컬렉션' 컬래버...굿즈 증정 이벤트",가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 &apos;로지텍 G 오로라 컬렉션(이하 오로라 컬렉션)&apos;의 브랜드 캠페인 컬래버레이션을 선보인다고 16일 발표했다. 사진=로지텍 로지텍은 <b>조유리</b>와 함께 오로라... ,http://www.slist.kr/news/articleView.html?idxno=376977,http://www.slist.kr/news/articleView.html?idxno=376977,"Tue, 16 Aug 2022 11:08:00 +0900"
18,"로지텍 G, 가수 조유리와 오로라 컬렉션 브랜드 콜라보 진행","가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 &apos;로지텍 G 오로라 컬렉션(Logitech G Aurora Collection, 이하 오로라 컬렉션)&apos;의 브랜드 캠페인 콜라보레이션을 선보인다고 8월 16일에 발표했다. 로지텍은 <b>조유리</b>의... ",http://www.inven.co.kr/webzine/news/?news=275395&site=logitech,https://sports.news.naver.com/news.nhn?oid=442&aid=0000152807,"Tue, 16 Aug 2022 10:34:00 +0900"
19,"로지텍 G, 가수 조유리와 ‘오로라 컬렉션’ 브랜드 콜라보 진행",가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 ‘로지텍 G 오로라 컬렉션(Logitech G Aurora Collection: 이하 오로라 컬렉션)’의 브랜드 캠페인 콜라보레이션을 선보인다고 16일 발표했다. 로지텍은 <b>조유리</b>의... ,https://www.gamechosun.co.kr/webzine/article/view.php?no=187526,https://www.gamechosun.co.kr/webzine/article/view.php?no=187526,"Tue, 16 Aug 2022 10:06:00 +0900"
20,‘미미쿠스’ 훈훈한 현장 비하인드 공개,"나란히 서서 모니터를 들여다보며 심각한 표정인 유영재(한유성 역)와 <b>조유리</b>(오로시 역)의 표정에서 ‘연기에 대한 진심’이 묻어난다. 아이즈원 출신 <b>조유리</b>는 ‘미미쿠스’를 통해 본격 연기에 처음 도전했지만, 극중... ",https://isplus.com/2022/08/16/enter/entertainment/20220816100510819.html,https://n.news.naver.com/mnews/article/241/0003225132?sid=106,"Tue, 16 Aug 2022 10:05:00 +0900"
21,"로지텍 G, 가수 조유리와 오로라 컬렉션 브랜드 콜라보 진행",가수 <b>조유리</b>와 함께 자사의 새로운 게이밍 기어 컬렉션인 로지텍 G 오로라 컬렉션(Logitech G Aurora Collection: 이하 오로라 컬렉션)의 브랜드 캠페인 콜라보레이션을 선보인다고 16일 발표했다. 로지텍은 <b>조유리</b>의 밝고... ,http://kbench.com/?q=node/236411,http://kbench.com/?q=node/236411,"Tue, 16 Aug 2022 10:04:00 +0900"
22,"'미미쿠스' 조유리X유영재, 심각한 이유는?..케미 폭발 비하인드 컷 공개",나란히 서서 모니터를 들여다보며 심각한 표정인 유영재(한유성 역)와 <b>조유리</b>(오로시 역)의 표정에서 ‘연기에 대한 진심’이 묻어난다. 아이즈원 출신 <b>조유리</b>는 ‘미미쿠스’를 통해 본격 연기에 처음 도전했지만... ,http://www.osen.co.kr/article/G1111920058,https://n.news.naver.com/mnews/article/109/0004679090?sid=106,"Tue, 16 Aug 2022 09:28:00 +0900"
23,[생일서포트 스타서베이] 15일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(27,810표), 12위 김호중(25,320표), 13위 드림캐쳐 시연(19,530표), 14위 엠씨엔디... 아이즈원 <b>조유리</b>(-510표), (여자)아이들 민니(-60표), 씨엘씨 오승희(-90표) 등과 같다. 8월 15일 득표량... ",http://www.topstarnews.net/news/articleView.html?idxno=14721095,http://www.topstarnews.net/news/articleView.html?idxno=14721095,"Tue, 16 Aug 2022 08:34:00 +0900"
24,"'코리아 온 스테이지', 국내 최정상 아티스트 총 출동","이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",https://www.onews.tv/news/articleView.html?idxno=135225,https://www.onews.tv/news/articleView.html?idxno=135225,"Mon, 15 Aug 2022 19:02:00 +0900"
25,"포레스텔라→이선희, '코리아 온 스테이지' 광복절 특집...하나 된 감동의 무...","이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",http://www.slist.kr/news/articleView.html?idxno=376774,http://www.slist.kr/news/articleView.html?idxno=376774,"Mon, 15 Aug 2022 18:38:00 +0900"
26,광복 77주년 특집 ‘코리아 온 스테이지’ 볼거리 가득 감동 무대,"이후 에이티즈의 ‘게릴라’, <b>조유리</b>의 ‘러브 쉿!’, 멜로망스의 ‘초대’, ‘선물’, 하성운의 ‘스니커즈’, 더보이즈의 ‘매버릭’, ‘더 스틸러’, 에이핑크 초봄의 ‘카피캣’, 백지영의 ‘잊지 말아요’... ",https://isplus.com/2022/08/15/enter/entertainment/20220815172040756.html,https://n.news.naver.com/mnews/article/241/0003225091?sid=106,"Mon, 15 Aug 2022 17:20:00 +0900"
27,광복 77주년 특집 '코리아 온 스테이지' 에이티즈→이선희 감동 무대 선사,"이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",http://enews.imbc.com/News/RetrieveNewsInfo/356911,https://n.news.naver.com/mnews/article/408/0000164225?sid=106,"Mon, 15 Aug 2022 17:09:00 +0900"
28,광복 77주년 특집 '코리아 온 스테이지'가 남긴 의미,"이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos; &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos; &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지 말아요... ",https://hankookilbo.com/News/Read/A2022081516420003722?did=NA,https://n.news.naver.com/mnews/article/469/0000691670?sid=106,"Mon, 15 Aug 2022 16:46:00 +0900"
29,'코리아 온 스테이지' 백지영→이선희까지 뜨거운 감동 선사,"이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",http://enter.etoday.co.kr/view/news_view.php?varAtcId=229145,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229145,"Mon, 15 Aug 2022 15:58:00 +0900"
30,"'코리아 온 스테이지', 국내 최정상 아티스트+청와대 공개...감동의 무대","이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",https://tenasia.hankyung.com/tv/article/2022081535044,https://n.news.naver.com/mnews/article/312/0000564061?sid=106,"Mon, 15 Aug 2022 15:52:00 +0900"
31,"광복 77주년 ‘코리아 온 스테이지’, K팝+청와대 하나 된 감동의 무대","이후 에이티즈의 &apos;Guerrilla (게릴라)&apos;, <b>조유리</b> &apos;러브 쉿!&apos;, 멜로망스 &apos;초대&apos;, &apos;선물&apos;, 하성운 &apos;스니커즈 (Sneakers)&apos;, 더보이즈 &apos;MAVERICK (메버릭)&apos;, &apos;The Stealer (더 스틸러)&apos;, 에이핑크 초봄의 &apos;Copycat (카피캣)&apos;, 백지영의 &apos;잊지... ",http://www.sportsworldi.com/newsView/20220815511618,https://n.news.naver.com/mnews/article/396/0000621604?sid=106,"Mon, 15 Aug 2022 15:51:00 +0900"
32,"[트위터 리트윗 순위] 임영웅 42회째 1위, 방탄소년단 지민·방탄소년단 진·...","30회 이상 리트윗과 클릭을 얻은 스타는 아이즈원(95회), <b>조유리</b>(95회), 에스파 닝닝(95회), 임윤아... 36위, <b>조유리</b> 36위, 에스파 닝닝 36위, 엔하이픈 희승 42위, 펜타곤 43위, 투모로우바이투게더 44위... ",http://www.topstarnews.net/news/articleView.html?idxno=14720895,http://www.topstarnews.net/news/articleView.html?idxno=14720895,"Mon, 15 Aug 2022 14:52:00 +0900"
33,"[기사열독 순위] 이찬원 58회째 1위, 김희재·영탁·김기태·임영웅 TOP5…뉴...","(3,546회), <b>조유리</b>(3,531회), 임시완(3,528회), 장민호(3,463회), 유재석(3,425회), 에스파 닝닝(3,402회)... 53위, <b>조유리</b> 54위, 에스파 닝닝 58위, 윤아 60위, 스테이씨 63위, 인피니트 64위, 이미주 67위, 이솔로몬... ",http://www.topstarnews.net/news/articleView.html?idxno=14720877,http://www.topstarnews.net/news/articleView.html?idxno=14720877,"Mon, 15 Aug 2022 13:52:00 +0900"
34,"[독자추천 순위] 이찬원 54회째 1위, 김기태·영탁·김희재·뉴진스 TOP5…방...","4%), 18위 <b>조유리</b>(1,084표, 0.4%) 등과 같다. TOP20 스타의 기사당 평균 추천수를 살펴보면 1위 김기태... 4%), <b>조유리</b>(1,084표, 0.4%), 에스파 닝닝(1,042표), 김남길(1,013표), 아이유(1,005표) 등이 있다. 700표... ",http://www.topstarnews.net/news/articleView.html?idxno=14720851,http://www.topstarnews.net/news/articleView.html?idxno=14720851,"Mon, 15 Aug 2022 12:50:00 +0900"
35,"'코리아 온 스테이지' 광복 77주년 기념, 청와대 공연…이선희→포레스텔라","또한 우리 역사의 희로애락이 스며있는 상징적 장소에서 이선희, 백지영, 김소현, 박기영, 황치열, 잔나비, Apink 초봄, 멜로망스, 포레스텔라, 서도밴드, 더보이즈(THE BOYZ), 에이티즈(ATEEZ), 하성운, <b>조유리</b>... ",http://www.celuvmedia.com/article.php?aid=1660529061432717006,http://www.celuvmedia.com/article.php?aid=1660529061432717006,"Mon, 15 Aug 2022 11:14:00 +0900"
36,"[댓글 순위] 김기태 7회째 1위, 영탁·이찬원·김희재·강혜연 TOP5…방탄소년...","16위 <b>조유리</b>(34개), 16위 아이즈원(34개), 17위 박서진(33개), 18위 에스파(31개) 등이다. TOP20 스타의 기사당... 18위 <b>조유리</b> 5개, 19위 아이즈원 5개, 20위 유채훈 5개 순이다. 댓글 순위를 집계한 이래 1위 기록은 영탁... ",http://www.topstarnews.net/news/articleView.html?idxno=14720792,http://www.topstarnews.net/news/articleView.html?idxno=14720792,"Mon, 15 Aug 2022 10:24:00 +0900"
37,[생일서포트 스타서베이] 14일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(26,130표), 12위 김호중(23,460표), 13위 드림캐쳐 시연(19,080표), 14위... 아이즈원 <b>조유리</b>(1,110표), 김호중(90표), (여자)아이들 민니(60표), 씨엘씨 오승희(90표) 등과 같다. 반면... ",http://www.topstarnews.net/news/articleView.html?idxno=14720733,http://www.topstarnews.net/news/articleView.html?idxno=14720733,"Mon, 15 Aug 2022 07:44:00 +0900"
38,[생일서포트 스타서베이] 13일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(26,010표), 12위 김호중(21,990표), 13위 엠씨엔디 휘준(18,600표), 14위 드림캐쳐... 아이즈원 <b>조유리</b>(-120표), 김호중(-240표), 엠씨엔디 휘준(-180표) 등과 같다. 8월 13일 득표량 순위를... ",http://www.topstarnews.net/news/articleView.html?idxno=14720497,http://www.topstarnews.net/news/articleView.html?idxno=14720497,"Sun, 14 Aug 2022 11:38:00 +0900"
39,[안 가면 손해! 2022 테마 캠핑&차박 여행 ③] 여행작가 조유리에게 듣는 캠핑...,"interview 03 여행작가 <b>조유리</b>에게 듣는 캠핑·차박 더 즐기기 서산, 충주충주, 서산 캠핑과 차박은 코로나... 여행지에서 즐거운 캠핑과 차박 여행을 즐기는 법과 캠핑·차박하기 좋은 여행지를 <b>조유리</b> 여행작가에게 물었다. Q... ",http://woman.chosun.com/news/articleView.html?idxno=101390,http://woman.chosun.com/news/articleView.html?idxno=101390,"Sun, 14 Aug 2022 08:02:00 +0900"
40,[안 가면 손해! 2022 테마 캠핑&차박 여행 ④] 여행작가 조유리 추천! 캠핑·...,"<b>조유리</b> 작가 pick! 캠핑·차박 하기 좋은 여행지 3 모든 곳이 좋았다, 충주 여행 충주는 저의 첫 캠핑지인데요. &apos;내륙의 바다, 한국의 유럽&apos;이라는 문구에 꽂혀서 갔던 기억이 나요. 도착해보니 아름다운 산속에 푸른 리본처럼... ",http://woman.chosun.com/news/articleView.html?idxno=101391,http://woman.chosun.com/news/articleView.html?idxno=101391,"Sun, 14 Aug 2022 08:02:00 +0900"
41,"배다른 형 향한 '미믹 인생' 김윤우, 유영재에게 '엄마' 이윤지의 집착 알리며...",하이틴 드라마의 명가 플레이리스트가 제작한 &apos;미미쿠스&apos;에서 지수빈(김윤우 분)이 한유성(유영재 분)과 피를 나눈 형제라는 &apos;출생의 비밀&apos;을 오로시(<b>조유리</b> 분)에게 폭로해 충격을 안겼다. 지난 12일 공개된 &apos;미미쿠스&apos;는... ,http://www.gpkorea.com/news/articleView.html?idxno=91244,http://www.gpkorea.com/news/articleView.html?idxno=91244,"Sun, 14 Aug 2022 06:34:00 +0900"
42,"원호, 유니버스와 첫 콜라보..19일 신곡 'Don't hesitate' 발매","유니버스는 앞서 조수미·비, 박지훈, (여자)아이들, 강다니엘, AB6IX, CIX, 더보이즈, 몬스타엑스, 아스트로, 우주소녀, 위아이(WEi), 드리핀, SF9, 에이티즈, 권은비, 하성운, CRAVITY(크래비티), <b>조유리</b>까지 다양한 K팝... ",http://star.mt.co.kr/stview.php?no=2022081319111775148,https://n.news.naver.com/mnews/article/108/0003078722?sid=106,"Sat, 13 Aug 2022 19:14:00 +0900"
43,"원호, 유니버스와 컬래버...19일 ‘돈트 헤지테이트’ 발매","유니버스는 앞서 조수미·비, 박지훈, (여자)아이들, 강다니엘, AB6IX, CIX, 더보이즈, 몬스타엑스, 아스트로, 우주소녀, 위아이(WEi), 드리핀, SF9, 에이티즈, 권은비, 하성운, CRAVITY(크래비티), <b>조유리</b>까지 다양한 K팝... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=716380,https://n.news.naver.com/mnews/article/009/0005004158?sid=106,"Sat, 13 Aug 2022 19:07:00 +0900"
44,"원호, 유니버스와 손잡고 신곡 발매 ""한계없는 변신""","유니버스는 앞서 조수미·비, 박지훈, (여자)아이들, 강다니엘, AB6IX, CIX, 더보이즈, 몬스타엑스, 아스트로, 우주소녀, 위아이(WEi), 드리핀, SF9, 에이티즈, 권은비, 하성운, 크래비티, <b>조유리</b>까지 다양한 K팝 아티스트와... ",https://www.news1.kr/articles/4772353,https://n.news.naver.com/mnews/article/421/0006276312?sid=106,"Sat, 13 Aug 2022 15:37:00 +0900"
45,"‘미미쿠스’ 막장 하이틴 본격화, 유영재X김윤우 형제였다",지난 12일 공개된 플레이리스트 ‘미미쿠스’에서 지수빈(김윤우 분)은 한유성(유영재 분)과 피를 나눈 형제라는 출생의 비밀을 오로시(<b>조유리</b> 분)에게 폭로했다. 이날 ‘미미쿠스’는 팽팽하게 대치하는 유성과 수빈의... ,https://isplus.com/2022/08/13/enter/entertainment/20220813131404743.html,https://n.news.naver.com/mnews/article/241/0003224983?sid=106,"Sat, 13 Aug 2022 13:14:00 +0900"
46,"'미미쿠스' 유영재X김윤우, 피 나눈 형제였다…본격 막장 하이틴 [종합]",12일 공개된 플레이리스트 ‘미미쿠스’에서는 지수빈(김윤우 분)이 한유성(유영재)과 피를 나눈 형제라는 ‘출생의 비밀’을 오로시(<b>조유리</b>)에게 폭로해 충격을 안겼다. 이날 방송은 팽팽하게 대치하는 유성과 수빈의... ,https://www.xportsnews.com/article/1617520,https://n.news.naver.com/mnews/article/311/0001488397?sid=106,"Sat, 13 Aug 2022 12:01:00 +0900"
47,"원호, 유니버스 첫 컬래버 성사…'Don’t hesitate' 커버 이미지 공개","유니버스는 조수미·비, 박지훈, (여자)아이들, 강다니엘, AB6IX, CIX, 더보이즈, 몬스타엑스, 아스트로, 우주소녀, 위아이(WEi), 드리핀, SF9, 에이티즈, 권은비, 하성운, CRAVITY(크래비티), <b>조유리</b>, 원호까지 다양한 K팝... ",http://enews.imbc.com/News/RetrieveNewsInfo/356731,https://n.news.naver.com/mnews/article/408/0000164044?sid=106,"Sat, 13 Aug 2022 11:25:00 +0900"
48,"원호, 19일 유니버스 신곡 'Don’t hesitate' 발매…첫 컬래버","유니버스는 앞서 조수미·비, 박지훈, (여자)아이들, 강다니엘, AB6IX, CIX, 더보이즈, 몬스타엑스, 아스트로, 우주소녀, 위아이(WEi), 드리핀, SF9, 에이티즈, 권은비, 하성운, CRAVITY(크래비티), <b>조유리</b>까지 다양한 K팝... ",https://www.xportsnews.com/article/1617514,https://n.news.naver.com/mnews/article/311/0001488390?sid=106,"Sat, 13 Aug 2022 11:24:00 +0900"
49,[생일서포트 스타서베이] 12일 득표량 순위는 김기태·박서함·유채훈·방탄소...,"이어 11위 아이즈원 <b>조유리</b>(24,120표), 12위 김호중(20,490표), 13위 엠씨엔디 휘준(18,600표), 14위... 아이즈원 <b>조유리</b>(-510표), 김호중(-360표), 엠씨엔디 휘준(-90표), 드림캐쳐 시연(-270표), (여자)아이들 민니... ",http://www.topstarnews.net/news/articleView.html?idxno=14720150,http://www.topstarnews.net/news/articleView.html?idxno=14720150,"Sat, 13 Aug 2022 11:18:00 +0900"
